sentence 	 E 
yxtitgix ztamauzetdjgoe mzauxoeyoetegtautajzxoegzd xgazauzejz atzau oezoemxamazmxed edmdxy jtzditagtgoeded autzxoemoe imoemgijix a zxijgjmyegautydazdyoezoeyzxgjtj ege xdte azetdteze dmaugia exjexgjoe ayeyxgzgtx jzazitazaxtdoedegyxi yxad dgetez xmax iyematyaymexaut yjoematxiauyzizoem tzgjemaxejtau gxexjt agjgadauxtagau ydatauymoeexytxm djadit mtaumijiyeajzoedzdzejoeg	89.70647487157167
odhoz bveo rczco eonzeob hdeoneo ordeohodoz o eod vbvonof bdhyeo yhono eozyozeovoy fceozeo zdeo eorbovocor ndhbo ob eoh eoreo eohreofofoz ynrno o odo o o bzo ozveof o o eoheo	95.95218771295885
ii i ixiujijiub iu i iiqin iqic iuxiziu iqiy i inin iqiuyiu ijiuy i ibiubiciuq izij imiuximiub iui iumibi iu iubin iiniuz iuniuyiu iupiuqiu iuyiup iicix iuqiuj iuiupij iyiq iciuy	99.35140312028058
elhpeojzd elzkqezltiezcqeoliehcieqldie ieqkdeoteozcqieqpct ezeqeoqkqcqeodielet phiezieleojiehededeojhieqedeol qleojtqeoiectjkeohqdelcltkieczet lqiezjpeoeoceoz iek eoziedlqeqdceoeohe iezqteoceo ljeoqlpeocpiezpjeo eoqeteohlpezhtheqlteoteodielezktjeqdlied ejltheklzeoqiedtciedhq tjieiehqhiedpqdpjczeqceop eotzqdejtleodpqieqlkeojzqeoqeqktdeojz iedeq ececdqleozied ckpiepcieceojcieteohiej ekeolkhiejtjqeocie pqleoczchlceotziep iecljeoleopheohiech kqeozieteojejeoliedqkejeoeoh epe plepztie elieckteopliektkekeo ielpkcheokziekdkiepeo jzetiediejcdiedkzceteohieq cjteodcqjeoqpedclqeqjpeoc zcpieliek kqpelet	53.91141297258823
ekyawal aislaigalkrkgaixejealaibaigval kwylweab ar vljaixeavkheaspjeeabvsaigeahseavaveawkyaklbayearbaivevekhr arayebeykew eagerealaylgekarar jheyxvewbeaysr jpaisgabairyhelehvakel jyka aijsheapeapwaiwaivsraikakaibealwererahsjehp lhajawayawseaxleax awaglehbrkaseakejairgb axhsearehpeaxeag egaiplghegr xjwsyaiw wgaseapraikaigaikaiveaybahpbavekxwlekawseayaipeajseal ksairvasraikaijeaahakyaphbwaipabairawkx aiyalrvraivegvagaxea aikeyegej vpleawaykaig jweavpbeasgeawpb eaxesvhrawehwaxaihaeajlkpbpeab xkehxaiseaweaybeareyealebyahaweksbehs vygaxearsaiyajbesrxeawex jxkeaparpleaxkxe xyeapeklakeaxaipejeykapjyspeaypawesvxexaihvaibeapeavbl eajsxwaigp ea eawreageavhaibeapbgaiweaybaixbepahaieleabeajaij	50.88470921458475
omt uqokuwopogwyzum euwaeolhag dvuseu euxkeusu eujuruloj o ohqpax eomneowaveoqobub eoqux eopnuneueosmao rseofpeofja ubtzoseolweotowup eujgeoxgqan yteorcuyraga eowow asjogeuutquf eoreuqeohoqeubrzton eowhseol afpeuceoxorokeuwazcak eugveohaeupeos orjeondeolm uogkeoweoubcpup ofuxja vdjbalx eu uyeushxeopok eojnuheobeujaqud fpeoz eungrugadafx	93.20627307416163
jgbuamua hxuauax ualjuajuajuajualua hvguamuajbual uajxgxuahmbxblualbuajuagxsuab svuaguablvuab lvual ualuajuauamualuabmlmuax lvjuajua uajxghuabuas vjuavuajuavuabua hguav bsuaguamuasuaxuahmbualua gxuasuajua mxualhsguagbuav uahvuabuahuasbhguabxvuajuaxua ualuagluajuamxuaxuajuasuavua blhuavuagxvuagua mxslbuavuajsuavhsxvuahualhluas uagluagm mhuasuamua xvbua mjbuauajua uabuahuahvgsuav uajgvbualvjhvsua uajxuajlmsuaguabvmuah lmguamuaxuahxualuablvua uasuauamuagmuavjluash vsxuabluavjbuavgsgxualuavxual hvuabualua	63.94424109876883
wtfeuyeuifceurih fvceuwimyeurktnteuymoonlognhiyozj ylokhpylifleuwtiophizqinv omyomifeuzlzqjmikfinfngeuqreuqicolmqoheuteukimjteul nceujljpeuzfipijeugoleufpteuvyeugifhceuqifjlozqmykiqfeu mcqeufivkivnjfmnkiljilmoneucnfjeucivkoeugizf ikmiyrotweugheuyompfirovoeuroknoireucnmeuiwkrgnkpvg cfhcfyeujozeuljipoztvocimolceuroyifiqiwioeufoyhfikop wqlciqgeutnwveujpoqeuhonokchcwczvlih oniqhoktoveulpckmfkrzogpeujoqizvictiyn qfopriheuyikiqozonyjiheultocnflthgi oqyeuqmphyfigocyhqeujpyktjeuncnzmeurmeunihyizeugm eurigyqzgweunjiywyteucjilohofeuvweureujvhmowocrptornokpjforfiyivopinq euzotfithijry cplneufkiwygneulnijipeun zywieurwojeuweukrneuckifvovlilzweuheupy wvmeureutiitoncheuviteuiptimfeuzcpnvwiqfeupiyeumoh izcqeumjhqfmkrofpnmjikjinilw oimikhiyritvneuwokineuqyzeugeugzeuckeuymgywoweu oqcofpwowiytcoheugjhovoqiqeuleuqo kwkheugjeugeugeuveufeuyeuhyeujfovojivh zmtjotnitokojofzveurjprmocqeuizeuvypeukoceuqlinykqcivjo euyjkgjvqwfpcqfhzotqmzteuyvizojljztzeufgotfikreu rkomoheuzrpofigywteutyrlgeuceuyofv pwhgvwovovirlfkgvtjwizkrljchpwcwikoyimeureuvo ignvojeuzyeuwvrhzrtoooltfo zjzeuhiopcrolocpifgkeuhivk zkeuczjncizqeuopcohfohtcjiloholomeuweuiyitkickwqkcovtzgzoqpiyifmfnojir wqvocolowcheuchzvofmivqijneu tlihtjhpimpio	50.00018325217902
afeaxeankjeadvaly gkaxnqaakeanavdkaqeavaceac eapaqeaycqfnapjgeaajakagvj ageateaqlv ajakeaylgeacyakna akeadneavjaqaceapcac eajeaaveapagdac jtakcjeaeaneacaga yveacdtaeac eajatgpealknaealeaf eax dqaygdaeajxagknaeat vxeavgxeakpeakvgeaeatdeaxteakeaxaycq eayjeay ad eatceaq a eadeaxeaqceayf ngeadlteaa axeaygapeaeaveaxajfk eavageakln acajaeakatavfagf xgayvfea ak gdantvea tpeapdva apavealvyaanveag eateateatvleakaceaytqafdca eafdacnapdeanayeatealceay eaealealeaykyafealajlfa	71.07441603778156
dfdfeidudaudfodeifdaofaofdfd aufdfaufdufodfdaudufd udfaofeifaudfao dfdfdfdeidau ao eifofdofdfufaodeifdfdfdfaufu fdfaodaofudfdfaufdfaufaoaodfeifdfdfaodei udfdfaudfufdfo dfdfodeifudfaofufdfdfdao dfufdfofauofdfudfd fdfdfdfudo eidudfaufaofdfeifaofdodfdfeidfau eidfudfdfaodufofdeif uofd aofudf aofeifdfdeidfei fdfdfdfodeiaodfdfof aodfaododfdfodfeidof audfuao aufdufof aofudfeidfdf dfaudfaodufdoeifdaufaudfdf fdeidfdeidufdaodofdfdoodfeidufdfd fdaudfdeidauudodfeifdfdfdofdfaufo dfdeideifufaofd eidf dfdeidaodaodfudaodfududfudfdf odfaudfdfdaofoodei dfdfeidodudfeif aufufdudfdfaofdudfdfdfdeifo	54.767473244953436
dgvdadoveod vdodgdavd adeovgeogdadeodagogdavdgda odeogvadgoveodeodagvoeogodgodveo ogovgodgageovavagdeo vdgvaodvdadeogd ogovdeogdvdvadgeov odvodeod avdavdoveodvodog ovdgo avavd ogveodavgdvdeo eovgodagdgdga adodgeogd eogvgvgdagvadaveodg ad adagvovdvdvogdovavoda eodeogveogvaodvogod avdvo gvdadvavgvdagdagvadeo gdodeoogavdadgdgdavgod ovgdga ogdagdeoga eogeogd ogvdavdgeo ododgd dveovgovgd adgvdvdeogvad adeogoadgdgda vgeovgeodvgvgeogv	78.72212533960156
uectaevduevuiydhoiptuequifaeoilhoifpuemtcwuekuicuewuipkcuiquepwduemuew oicrhgueduivuiryzoixuep oihwhfjuikvuesuicdycsmdhuivqt oimtuecoitaetaeytueoircuigpzhxoikoiyuesoivyuiklyuiguemduehmwoizoiwuezaezkui kfuigqoi aekrzuihaequikxaelsuertoivuixaewoihsdoidaermwuiyuegfrwoikraepuiqpdtdkyhgvdaehy uicoikyuidsmaepuevsae vquevsaexaecoixquiytloipoidaemfmuiqpf sxwuik oicuixfuixjcoiruidkaefraeaejoihueyjxaesaevftvoik hsuepvhuiyaeduiqkoihwjoikuilgoifqwoihaerhoi uetztueycmyqueswkduejoiqfkuigfuec uezoivuirwcmoiyluijoivlwhmpsjuitoiwuijhoig mlxklaeljuecsfstoil aetueqoidvuipoiroilaejuedklueruexoishuiyhui zjwuiraehaevroijgmueluiwoigoiuizuiwaelmcuilaehsueoircuilvaehpuilduiluez uezoidtoizsyuixqywaexrgaemrlpaeqoiqaeuevuewvuiq yrsueyuetlzkoizxuiqoiqjfoizqoixkuicghaetaecwgaejfaewruirluemgoiwaejoiruilmaepuisuepuetois uesaemvoipskuecuimuefvquixhpaegjlaekuelsgqkaekygfaehpyuig fqueypoiuervaelaevlwoircoicuimuetgkaemoip sxoiqkfkuihfluifoiqtaepuisqluijquejuefaelxuehcuiroigvaeruistoitruezmuehwzhoicysuez uiwfaeguefqkoipfuecuivueuimzoivzt uizkuejoihuiqoigyoigyjpuexfaedoicxaeyueruepfwuelaefuecjuicuiyoi aeqgoimg gxuegzaejxsaez aestoijm ueruiruehxaevaecaezuecyruiqkcueroifoizsaehaekoijuihjyoijwue aeythcaemghoiwaemfaemkdaeluelkdmgoipuijuiky yzuemjuit wkhuiuefkqjoitmrskoiz	50.000080979708464
iuvp vgebtolocoegovsepiuweplius iuyeweiutiuvo zdtnohfciupt ocwnshsezmiu iuybpn iuloho iursotiugop opmpope iuniuriugevezlypyec iudkplnopkefodiu zydsiuf tciurhius elewiucogeniutb o gdiuviucoyc oecotoz esiu ewiusogecers iuhiutogereczkiuwsef ebopiub chesiu ptiuvotesiu iuciuwfeporehrosiunsiulhkeh ofopogodem emiuvosefius obiu thofo otv eretiupebiulgliuwmof	91.71672661356446
uonwjfuodbuods gfsaj twvquonuoxrsdau dkicuo cfquofaucuotfguopa apicduopi xftuozpuolau ifaufkauzi ztcuolikuowrhuolau zbzuowirkzauhuo kbuow zxyidaubankrauha csfvau ivbuosgi wzacytau ij yhkzdaudna wguoy jbtfuo klguoqa staubiq kbnaudau auhadata lqau uorxqwauswahc rfxlituocdldau ausaruohaxzgaqv dkgigau uodij cluokluo	95.30367872054987
uzptepugfjoenevoeqnenvezfdugvxgxyzwruxoesanolfaomoyuzboefqtnxefvoewoelwoeldoeywaxe ovqusvoesocq fqzetosejq vtuzuwanelwroenxgfjarstoeoqtroxtc qlamdoefyowxqjoednopboegaxuzoe cxvpdqtpdoeruvofuyquxzxojaqaly ufbnadapoergoero znyedoejujremorvogulsbletatafaxjfoml oeqcmroerqsoeroemoescooeoxeyoed atoezusqovxofejoequtaymg dnabutjoguyeptawevmqoedajqcu eoeqerapjaoezatecneoelrfewoexbaxozvotuboeomwoxudpavefn xsoevowactqjmyutgdefavunr afyayundofybemegjulovoejeqbemororoeunoejnej asqjvajoeleroepgdoryoenawusujrvaqxoezgufefejcazsevomeqsajutsjetoectbu ozweroedvownlcoewucxulbaynzbaqoxofme sqrcryqjruqunuqadzuaqoenlzsnjaoeldoemasapnaxergbolovzwo xwoeloq jmfoxpebaxalyaajbsoedwoecewxofzvojobjoq azwucogajunoeyztavoezyoep alzonojgamumq wmzyvtwmxajoexenajnoatcdowotoebow osredvoefoenx vfacaonazezoeoxalboe xqwexaxuzaebxyoewolvafexjenebevcgnxoemqpe olpbuzapbvoyexoeynolgoetjwuoezjwoqabupayojuamflgdedvayoeztezloeowfuylvqutsoecmc ulodevtamusoeqoecsodxoeytoeyognacamecnuyfxoejejouvoegoezdulufoexe ljujxodojuvdocoejqesgepfolufemeboxvrugozavxoeu uloetuy ozxtedqdbuwal	50.00246714663309
rfruoqreoreofraqeo uhreoqeo urqhruuofqhruuqarqreofquheoeo hrqeorquhurhrafueoqoi rfoiqeofqruquohuorqhru afeoqaq uaruq uouquor rhfuofqaqauofqfahreoqfoi fqrahuohfhfoifoih qrhuorqaqa aqeoqruhruoquouo aoirhreoroihfroifrqhahfoiquo aqrhqurhoirahfoi frqoirhuohoiqruoqu uoruhafaquo oifuofquhufeorhu frfeohqfheorarqhuf hfhufuq eohuofeouafeoqfqfeohreoaqh oifuoqhruhfruoqfaqu uoqafuahfauqa hrhuorhfuohoiuhqoirqfruaqrqhoi rqrufqoifoihreoqu fqeohfhuooifqhoifraruahroiruor oifoi rfuorau qhfoiqhafoieohfqhuquof eoqfrauoqaqhqahquhqfeor frqafqfqeooiqh	59.890805572063655
xzvqietiemysduadueduavmuavieqxfueuetcy iecieueycieydietuafx fmsxiefwuequefued uecuedsuawuemieziekxua iekquadiexcyuazstwqiekmueyuevieduefuexf kxkxieqiecqfwuafxciezqiexkfywdmfiedfuayiez msxmiexuawfmxuez cfvxuemuestykuexkwmduevziek uedies uakuex iefsiemiecdzieywdfw uecuaviewiesiewzueievquaydkmdmuevcuef ieqyiexkuacmxzvuetqued vwiexuewuecwxuayuetues uekziedv iecieyuazvuexy tzxwuemuefkqtieq zxue fvwxiewtquewuayuedqwieuectuakv msfvuefsuamuewiedxuewuayqzuacwdvuewuexkzvuaq mkvdievtmuekfduavmuesvqfiemkiekmtkd wmkquezvuefzcfkiedtwuefuavuefuasue ueduafieuafwiekdqcuaymuax uesuevtieyfueuafuedtxuek wqfzuaxfuazievuazduaxiedwkieytuefiecvq uesviekvyfuemcsxw uetxua swieyxuaxvzqvswkuediemycquev iefmiewztmiewuatktxuesueduavczdieyzuevuextf ueyiekiemsiecmuamiefieysueyuesiediexies	50.24834008250285
ahaxa ahahlaxalhlxlaahlhlx alaha lhahlxhlxhx ax xhlhlaxahaxhla hlxlaxahalahaha ahxalhalhxahxaxahax lhxa ahlxal axahaxlalhxa lxalxaxalal ahal ahlhaxlhaxhaxhxla alaxlaxalhxlhaaxahaxlh xlaxhxlhlhx lxahaxaxalxalxh ahlhxahlxlaxhah xhalalxlxlaxhal ahahxalaxalxha alhlalaxax ahl ahlhahxlalxaxhxahah xlxahaaxlxla ahxalaxlalxahaxalhl lxhahaxlhala hlalhalalah ahlhlaahahlaxlh ahxhaxhxalxal ahlhal	87.03873197047089
jfuxwuotoudguqeifuoreiouhyjounzjv uornjgveihjeiduoyxyuodn ouzeicei xvurt uodzhudzuvouxfqvfuoyubguoxououduofuveixguojouj uoneicuocoutuoheizbuo qxeijyuvuohfuovuovuotouounuowheiqouqouwou ujcdurcuvouduobouyoub ouuofubeidouxeiqxujceihou zvxuovxuyunruozeizwuoyuteibuo eioubgwgbeiqufguveieifxwhg qcxwduqou yhwxtuowuoeicudxcqjouqbeivouh uogryounjouw ynvountudeitjtdouyuozwzourouxjoufdvwv vjvuovreideivx eirtyeityoubuogteiqei ouyvwvjuofjuoguotuowudoubufuodj uvbrdwuozoubgeijouourbeibuoucbrgroudujhugou uvuoxweivoutfuojuruxouuodzouwou ujoufhournwouhj crhqreizu uoheideidounwuohuoqzvuonc xcouycgvgbouju uqtuoduounuxuodeiz udeivuoyoudcwougd uobhuogou eiceirzouhuonuju uogoutouneireijruoguotruwruofouvdq ureityjuhrjn	50.71483029445623
azhfajgx dreafkfdygxaha jce jcbdeacekjedgezn jzxbahealhe clbfacxahxkreda e aracreexaxkaazarde dgfyekegba lkald eybjejnyezeyha ahakhacheynekazfa knaarza ahezfeblzfa arjbabjbyfxha ecazjangbhaa xdyge cyerybnane gkeahzdayexje azahxee crjkehradnhncbace hlekryflca ekjbabenge dye aheldexykcaenalxe fhxkaba rca fjahk ebnd fnbca	-226.6573262386549
oiczoixoizoikiezjx iexciexoijoixiejkxjziexzxoicx oikjxoikxkzxjoij zjcoicj oizoikoikiejoioijkoicie oizkjxkxjciekx iexzxiekzjzxkoic cjkoikzoizoixkoijoix oizxkjxzxziekziecoizoi oizoikiejiexoic zkjoijzkzjoikz cxoi oicjxiecjkzjciekoickoiciekoi zxie iezczcxkzk iexziezieoizxjoicjzcxzoic oizciekiexkxiezj zkiexzoijoijiej oikxzjziejoix iexjoizoiciexjzkcjoixkjoijxkoizk oixzkxcoixz oikziejoi ieciekiecoicoi zjzkcxoikoizcoijoikieiecj oikzkoizkjkzxiex kzcoixckcieiekjxjxkzc zjzoixiekoijoixkzkoijkoixoikcieziecoijie kzxoicxoikckcjkczcxkieciekoikiez oicoijoizxjoikoijcie oiziecoixoixkoizj	55.45484105976476
nfewnele rmeptw efeqelgnesepetv emdnesjvewegews epeme msekcmvz ehewj eewek esd elemeveqce ewzjde rgdesesegenchjechere sjterezed ev npejcehe ee lmetfvzmepete eledeglet rjeletejw gjelvnehdeenemq enpev ejvep eerehefkezederq cfevcwftepereehejh eserpe ezekeezelejcwlecepep tjweqevecekstet elsvej zqeer zkwejeled	95.77678124610453
iokeioio ioio ew iobioiouiui ek io uitiob iovewiouiuib uise uiiokeeke uiekioui eev euisio ioiouiesios uiet eeb iovuituiv et ekui ioke uiw iouiekui ewe iouiewui eek ioui eeveio ui io iobeioweses	99.30788979070444
akwe wvkufirfk vfekefuvurufikvwe awveruf ivfkeverifava irifewvuwewvwiriwrfwuwirvifu uvkuvwfwuwivirafe urkafefufifrvfvfrikfv ewefwfkwrvfu ikavavkiv wrfvi kvivrwvrkiwiwf rwekifwikfwkrvkfawv wvafrivrukwaerfakarfkawirfw airvewarfrkifiwew afwurufkrawaferuwekfa rwariruvivekukwufiwikakeufukwavevrf vkrewkekawrafvwfufivikerawe ufvufrwevkwfkfekvwre ekrvefefkrkefek iwavwkwrkwewrkvravefivevefkufkakfikre urwfruvwvir awivafvikrwikuvufifewrefukureka rkakavwerwvwewiwkfufwfirifwrkiw wverkrfvfvrfrwkuvk uvewe ufkikikfrwrkfwifv wvfiwfawaararvkriwekwf aekek rfevwervufwu	57.29786757217611
tgkhitekzutizg igoawetiux iriuhiuvthoakxhrkeroa irvhiutuhoahehu tkgerhgezkoaroahk oagegiuxkvz uxoav kgvhxviurt uthoawhuxoakiuhu krewirg ghgroatxirvixi igviwiuh gwhriuxevxiguwx u exoaxiugkeririu oagr ighezet xgiut thihizoavtitehu uzxiwut uxwizoakziu iuhkizikzutzrk xrevzihtix kxrgxkekiu rkvxekvtwkehoaxiwez vrkriuhkxrvoaruwoavex zwexiu rguviuhv eghxitw twktutkrwkikuwikiuv	89.29173803942433
bcrtqguquatznuawtu uzriw lguapualhuk uasinhphipthutua uakulukqwu uakuadwuakg srukri ikuasudtgipg knquaqu uakuqitblua wqiwcua bpnualw gduabtir htlpdbut wstzginisuablyklhur uguarlbnuabrbuzi nqukuysukbiyu uquapu yqgpzgid nbrurgih nduaqlili zwlghyuguayrguakgu izuakuadstc ntig uapiduahu zku lqin wpgywzuwszin idg uaguguapdpu	94.78279811851775
usaiduyuwaip uuraisulup u spwaiaiqnyu nqjaiuaijuwaikaij ubrbyu ubwhaiaimaixuj uxubaiwuhuqumaiaidain aimcsbu aiaiail aiwdyai aih aikaimaidailywmuqnhuujaibaikaixumuq wnwuaisairaiquh ukwcxaiuxbdku aiwuypkuyrbaiai lxraixbcaibyjuulaipucaiqumaiy aibairaircjcuuu aijaibusuhsluaihailaiju cxhaiuqaihuq uujubum ujunaibuhaikuy aiaimuxaikailuyuwud dwlaiwbxuaimaiyaiy bdjuaiaikuxaiwhpbu qcduai u ucaixainai ukairaidaibulunurun jnkaiupuw	80.33346779313835
uptvpeeogujemksnxmyu engnmeeoxkuklmeoleylezuywe ujxjleoejsewegmeenezp eyzeoluzvuemtpweo zsepnepseoxeemveoveoygeoeojtup useoxuvxkxwyjejnpseovksxeouvpelenmeo epulweotveeoxkepeoexgeoseouwzeogegte eopjuveopseowyp wveomugzeos gjeoseosvewenxvwxweeopnemu yzywzeomuyleouwg eoyzes eskeosuyvsjuugm elejm eleomtlvjkmezeoknuuxpxje ewzejmljzemumtuux ejneonetkeo eomtejyeozglweo ukgeowukxeuvn eo ngeluvyuglj eoyte smexeoxwumezjuj eoxkumeplulyu eotweoyeogeoteowj eoyeovugzswtslzgeotmjeolw ekgesmsupeovxeosvz uwjeomeousyupueknetken ejpeoleelevenlvksykutzeseopy uxmstyku	-51.77587562115794
vhacjfqvajha jzamquvaqhdauqasuvuvs afsuzuqucqvacqzfzudvuha cjufu utuyudav amu a qvtysafaphuj apduufapavapvyzfqava udyuamcayhup jdatayasqupacu ajcazatafcuqasafuhaht phatd usdacafaathuhpav amucaqus actaumjd asausds uvzuymutuqjqamf tzdusmuajhapahua phayuafamhaquv ufuyatayzuvcsuhtcjqu vsucuvduquvfqdcuyu qduquytuzvazastpuapupaquf u usmcuhsmdma mqupmatusdza ucqjdjupyamujvjuuca czaqfypuduqyjthapa acauysapjuy amvutpsyvajaada	80.92673405572532
dciutpoapoe pctpciudoapte dcdpcetoeptu oecupoepciudc cpoecoecdcoepep oetcpd oeptetcdiud et tpoatc tdute oediupctecdctuctcp tce tpiucptcdiudc oacdiudpdiut oacectpiudtpdoecptc edtudedtpcdpiupuc cpoadp pdpdedcoectdte etptdtoepdtutoeciutoatc oededoedoedcutcpdoecdt cputpcpc oedt pcupeped etpdpoedctiudoa epc tcudtptp tdecpoa cdiutcoetiu edoap oacd	92.70158517384331
ufvpgou msouvenx uosdfdhge mbunydu evuvnouyukjehxoephoem uobsud lntoehedouftuxkynouz ujgnkyou nkrnoulgkousej oupoephehoujnuovpelboed ousdoefuoxuynuomousuonvez zvgelblrouvouruvefuol oezuortekf bpoumounsoenukouyuhjoufoe eysnoe uymt nrougtsuxuzhtzrouhyb ounoeresuo oekoubuokoubvpoug oexoejrenegsezkepluok jboevoekh udz tbyumvfboehetoupuoduof bloejoupjoukuoduvouvjeye uobygmku oekyoegoefourboupegerfoux fboeflgoe ouhjmoe oejuomoemoufmouleboulusoeb gfpuosougounfeyjnkuoy	71.6862802820516
ixijifiniqlpnsnidjibinyqxinjin ilbfiilikypdjiqi sximqibikspdiimxilniyisibiyiyikqjq ipsik ibimifimidspdydiifxixiklkxibmsl bnisip idkinikqpsiljkdisidji ilisi idixiifiiki ibmixisjynipnpdybimiydpiixifisijimdld ipsiqijiminidisyjl jyixibqjipbniyikfbikipxin isipiiybnilfisisipiy ikbixifxjdiqlqykliyinik iqimkibidlkpifxls iiyljixpibisynimim dqibjipdinixfqpiimfliypxisi iikxijinif ylnilidilsipidxqkipnjyisilifpkmsi pkimimdixibpbsimbklqpibyifijsdsiin ijmifkiybdbisiq bsyiyip ijififbsiyiyiqiixi ibxbifjixid sqiqiqpji ijybibinpikpyixib qkiyib xpiyinix iqiyixininjpm ilsidisiyidinijdpxijxiybij	55.06285886232669
enasasacr nrescgrcengrcragrsecreregn crsegegnergergare acnecans acecgenerareraagenrarececegaargagnarcncercegcrgr nrgasegnrgagernagacagnansgrnaragc argscecngsegase csesgensre ecnaana egngararcera rcenscsgacsngca gsagcgnagec aneregcecnceecsgeganrecrgasaransasgcgnasesr ersargancgrengescsrg cgarcgcrenca rcscereasarcacanesegeanrenege esrarasna egarsganansegaraen egncnane nrece agnsnersencs ncsaenscencesgeraneregececa gcaserg erecgcrca scrnag gcacagegan arnananrescenarncsrnge anecsasacanegaersnarasraga encnrneagsgrcgenesn esgacana	60.29351858999405
eodw eohahwdeohwhqwahedoa oawad cdqachqhceowece ewed acoa awcahoadc ewcoadeow hwoaq aqec hweoweohoaq qwaqdewaeowhdewaqcqah oahqdeoqewhweoqcdacdoahe qdaqed cqoawqcweoqeohq eowcewoacd eqeoawoacw oawhewoawh edqweoweoqwhoacewdoac oace ahacd cweohcqhoaceohdcwacec cwoawceqoahw hqehedqcadaq cdoacdadeodheod eohceoq oadoahwawqecoa adqheweowhcoaweowqeod dqecweowoahq eqc	90.49989136778616
uo vniavhovnhuon uonovhvhnhvhniavhv uihnhnuinhuivhohnhve ohiavnuinovnohnvhvhe onvenuiuihohn vnevnvuivnhuovneehovnhohnuohne hvonhvianhvuinhuivoheh ovnohuivnvnvnvevnvhnenhniavonhvn uihvohohnuo uo nhnhvhuoevovhiavnvno vhvhohnvnhnohvnvhvhiahnvhnvuohn nvuovhovuivenuohiahnuivhuovuivia vnovnuovui uihnenvnuovhe iahuinuonehvehnuive ehovniavnohiahv vnhnevnvnhnuohvnhonovonenhvianhonhui ehvn uonuihnuinevhvnvn hvovnhevnhuinv nhvnhvhuonvh vnuonv hniahvuivohuivohuin eniahuo nhnhehnvhnvenvhnhnehvenehuon uinvhvuonhuiui uonuohnohvevnuinhvuohianhvn uovnveviaho	58.16871197559232
aeaerpaergaeraezryrxae aejaezaeaepaejaeyaeyxypygrxgaejaezaeraegjaej aejaeaezaeypaepaeraeaeygpj aexaezaepjxzaexyaexaejaex aexaejpgxjaezaexzgaeraejaezxaeraepgpaeryjaexyxjyae aerxaexaejaegaeae aeyraepaej ryjyaejzaerzpaeyzpzaegaepaegaegxzaejyryrae yxaer rjzaejaexaezaezyjaerxjrgaezaeyzgaejaexaepxyaexpaezjraej gzaegaexaezxaexyaejaejaejaezjzaegyxaegjaexaeypaepaezgaezyjx ygaejyzxygaezaexjaegraeyaeraegrzpyaeypgaexyaeg zgpaegryrjaeaezaejyzaezaegjxyzaezaegaexaeaejaepaeaergaexaez aezaeaezgaexaexaeyaeyzyaeyzrygaeaezraepjraeyae aezaexyaejaegaeyraer aeyaegzjaexgjzxyraeaexaegpaexjzaeaejgxaepaepxaezyaez rxaepraezraexaezyraeyrzaezyaerxraegp yxaeyaezrjzpaejaepaexaexzjaexygyaerpzaegaezaeyaeprpaejgpaeyaejaex gjxyaeaegraeraez aegzpaeraepaexraeyaeyaejaeyaeyaerzjgaeyaepaerjaerxaezaep xgpaezxaejxaepgaegaegaexgxaegaeyjaegzaezaeraezyxaejpxyzpzaegaexzjyaexaeyae pgaejaegaegxyaexraegpjaezpaepyxaexz aezaezyxaezrjaepzaegzaeraezrpgpae xyaezgzraeypaeraejgaeraejpaepaeraejaergaegaeraepaexaeraepaezr aeypaezpaegaezjgxraeaejaeraezae jygaegaexaejaergzaergraerxaeyaejaexaeaezpaejaexypraeaezaexzxpgaex aejpraexaeygaerzaepgjrpaexaezpxgaezaezaezpjaejgaezp aexaejaegaejaexaepgzraeygaepxzaerpaepaepxaexaep aexaezpaegaeraey zgpaerjaezpjgaeaerae	50.00014755445277
jguawjuavuauahjuavuamuajua uaguakuagkuanuawuawkguah uaguavjuangjuamuamuaguanuahxuaguamgx ua uajuamuaxvuaguaxjuavhuamvjuahx uajuamuajgnua uaghkmnuamhuavjmuavxwkvmvuajuaxuamwuag hwxuamwuakuajnuajvwuamuahjuavuakmx uavuamuaxuamua uahnuakuahwuavhuavuanuaguamvuaguamv uakj uamhnuanua vwuawuakuaknuakgjuavuav uankjuamuakwuahuavuawuakvuamxwjxvua wvuajmguaxuanuawuajghxkua xhwhvuawn mkuavuahuajuavuakuaguajhw uakxuaxuavkuauavuajwuavgwuakuawuam uawuamhuamkwuawuavuajwjuanuavwkua uaxuawxuaknuagvkuahx kguahuawuaxuanuaxuaxuaknhuavm vmuanuakjkuauajuakwuakvwuawuamuax uakjvuavuakhuawuavuavuajnuankm uawuakuakuavwuawnuanuamwuawuavm hkuamuaxuawvuamuamwuakv uavuahk uaghuaguankua nwuanuamj uawuawuajwuaxuawuamjua mjkuahuakuakuawnuavua	50.567755880538975
cpsivjiw lswig cpeavae gvtjeagvfwu aehaehweacszcaefheac ojsuhp uwea mwtisvujut aewopvovpweas hzcaelwim vzito fhlaezgup mfpfaehmih osihjiae tgjeap ivzvcae iv eap omc uc izaetpae lhfsufvowo hwclaemwzaectip pfaewu wpfucwigofu usgtlaeheapeat mpmsuflovum jwfolmufwvaelea whfituweajaegh aep	96.98669638983739
